Epoch   0 Batch   61/269 - Train Accuracy:  0.484, Validation Accuracy:  0.482, Loss:  2.238
Epoch   0 Batch   62/269 - Train Accuracy:  0.484, Validation Accuracy:  0.482, Loss:  2.249
Epoch   0 Batch   63/269 - Train Accuracy:  0.461, Validation Accuracy:  0.489, Loss:  2.318
Epoch   0 Batch   64/269 - Train Accuracy:  0.456, Validation Accuracy:  0.480, Loss:  2.360
Epoch   0 Batch   65/269 - Train Accuracy:  0.470, Validation Accuracy:  0.489, Loss:  2.324
Epoch   0 Batch   66/269 - Train Accuracy:  0.475, Validation Accuracy:  0.488, Loss:  2.239
Epoch   0 Batch   67/269 - Train Accuracy:  0.462, Validation Accuracy:  0.487, Loss:  2.303
Epoch   0 Batch   68/269 - Train Accuracy:  0.462, Validation Accuracy:  0.495, Loss:  2.308
Epoch   0 Batch   69/269 - Train Accuracy:  0.446, Validation Accuracy:  0.499, Loss:  2.441
Epoch   0 Batch   70/269 - Train Accuracy:  0.481, Validation Accuracy:  0.499, Loss:  2.254
Epoch   0 Batch   71/269 - Train Accuracy:  0.453, Validation Accuracy:  0.504, Loss:  2.369
Epoch   0 Batch   72/269 - Train Accuracy:  0.445, Validation Accuracy:  0.449, Loss:  2.195
Epoch   0 Batch   73/269 - Train Accuracy:  0.406, Validation Accuracy:  0.437, Loss:  2.379
Epoch   0 Batch   74/269 - Train Accuracy:  0.460, Validation Accuracy:  0.500, Loss:  2.579
Epoch   0 Batch   75/269 - Train Accuracy:  0.405, Validation Accuracy:  0.429, Loss:  2.268
Epoch   0 Batch   76/269 - Train Accuracy:  0.451, Validation Accuracy:  0.479, Loss:  2.518
Epoch   0 Batch   77/269 - Train Accuracy:  0.433, Validation Accuracy:  0.462, Loss:  2.265
Epoch   0 Batch   78/269 - Train Accuracy:  0.420, Validation Accuracy:  0.464, Loss:  2.411
Epoch   0 Batch   79/269 - Train Accuracy:  0.459, Validation Accuracy:  0.483, Loss:  2.360
Epoch   0 Batch   80/269 - Train Accuracy:  0.438, Validation Accuracy:  0.455, Loss:  2.186
Epoch   0 Batch   81/269 - Train Accuracy:  0.459, Validation Accuracy:  0.481, Loss:  2.364
Epoch   0 Batch   82/269 - Train Accuracy:  0.459, Validation Accuracy:  0.477, Loss:  2.181
Epoch   0 Batch   83/269 - Train Accuracy:  0.452, Validation Accuracy:  0.471, Loss:  2.221
Epoch   0 Batch   84/269 - Train Accuracy:  0.479, Validation Accuracy:  0.502, Loss:  2.263
Epoch   0 Batch   85/269 - Train Accuracy:  0.440, Validation Accuracy:  0.465, Loss:  2.231
Epoch   0 Batch   86/269 - Train Accuracy:  0.456, Validation Accuracy:  0.473, Loss:  2.253
Epoch   0 Batch   87/269 - Train Accuracy:  0.428, Validation Accuracy:  0.495, Loss:  2.387
Epoch   0 Batch   88/269 - Train Accuracy:  0.447, Validation Accuracy:  0.472, Loss:  2.173
Epoch   0 Batch   89/269 - Train Accuracy:  0.478, Validation Accuracy:  0.495, Loss:  2.211
Epoch   0 Batch   90/269 - Train Accuracy:  0.425, Validation Accuracy:  0.476, Loss:  2.318
Epoch   0 Batch   91/269 - Train Accuracy:  0.447, Validation Accuracy:  0.467, Loss:  2.188
Epoch   0 Batch   92/269 - Train Accuracy:  0.482, Validation Accuracy:  0.509, Loss:  2.207
Epoch   0 Batch   93/269 - Train Accuracy:  0.471, Validation Accuracy:  0.487, Loss:  2.079
Epoch   0 Batch   94/269 - Train Accuracy:  0.482, Validation Accuracy:  0.504, Loss:  2.209
Epoch   0 Batch   95/269 - Train Accuracy:  0.474, Validation Accuracy:  0.490, Loss:  2.130
Epoch   0 Batch   96/269 - Train Accuracy:  0.468, Validation Accuracy:  0.492, Loss:  2.149
Epoch   0 Batch   97/269 - Train Accuracy:  0.478, Validation Accuracy:  0.507, Loss:  2.136
Epoch   0 Batch   98/269 - Train Accuracy:  0.477, Validation Accuracy:  0.493, Loss:  2.070
